fr_sentence,lr_sentence,language_pair,class,binary_class,sbert_score,length_score,jaccard_bigrams,jaccard_trigrams,jaccard_quadrigrams,phonetic_jaccard,corpus,language
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","Esercitendu i so diritti è gudendu i so libertà, ùn hè sottumissu ugnunu cà à i limitazioni da a leggi stabiliti, solu da assicurà ch'elli sianu ricunnisciuti è rispittati i diritti è i libertà di l'altri, è di dà sudesfu à i dumandi ghjusti di a murali, di l'ordini publicu è di u binistà di tutti ind'una sucità dimucratica.",LIMSI_fr-co_ajaccio,non-parallel,0,0.006554950028657913,0.6779661016949152,0.22818791946308725,0.041379310344827586,0.005681818181818182,0.02,LIMSI_fr-co,ajaccio
Une terre en friches.,Una terra sodula.,parcolab_feltin-20211123_tr__fr-co,parallel,1,0.9740551710128784,0.25,0.18518518518518517,0.10344827586206896,0.07142857142857142,0.4,parcolab_feltin-20211123_tr_,co
Préambule,Präàmbel,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.6298570036888123,0.0,0.25,0.08333333333333333,0.0,1.0,parcolab_universal_tr_,gsw
"Elle doit favoriser la compréhension, la tolérance et l'amitié entre toutes les nations et tous les groupes raciaux ou religieux, ainsi que le développement des activités des Nations Unies pour le maintien de la paix.","Deu favorir la compreneson, la tolerància e l'amistat entre totas las nacions e totes los grops etnics o religioses, emai los desvolopament de las activitats de las Nacions Unidas per manténer la patz.",parcolab_universal_tr__fr-oc,parallel,1,0.8320956230163574,0.05714285714285714,0.6532258064516129,0.32489451476793246,0.21621621621621623,0.2,parcolab_universal_tr_,oc
Toute personne a le droit de fonder avec d'autres des syndicats et de s'affilier à des syndicats pour la défense de ses intérêts.,E jeder Mensch het s Racht,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.2724844515323639,0.7391304347826086,0.125,0.034482758620689655,0.007874015748031496,0.0,parcolab_universal_tr_,gsw
Peut-on enfin rappeler que la méthode immersive fut aussi celle utilisée sans ménagement par l'école publique depuis le début de la IIIe République au profit du français ?,Si puderà infine rammintà chì u metudu immersivu fù dinù quellu adupratu senza riguaru da a scola publica di u principiu di a III Republica,parcolab_feltin-20210921_tr__fr-co,semi-parallel,1,0.4512096643447876,0.10714285714285714,0.408,0.14912280701754385,0.06792452830188679,0.16216216216216217,parcolab_feltin-20210921_tr_,co
Nul ne sera tenu en esclavage ni en servitude; l'esclavage et la traite des esclaves sont interdits sous toutes leurs formes.,Mr derf nìemes ìn Sklàveréi odder ìn Knachtschàft hàlte; d’Sklàveréi ùn de Sklàvehàndel sìnn ìn àlle ìhre Forme verbotte.,parcolab_universal_tr__fr-gsw,parallel,1,0.0,0.09523809523809523,0.25471698113207547,0.0898876404494382,0.024630541871921183,0.0,parcolab_universal_tr_,gsw
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Son tombats d'acòrd que quelo qu'arrivariá lo promeir a lhi,LIMSI_fr-oc_noc_roiffieux,semi-parallel,1,0.36494147777557373,0.5652173913043478,0.3333333333333333,0.14788732394366197,0.0875,0.2,LIMSI_fr-oc_noc,roiffieux
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Se botèron d'acòrd qu'aquel qu'arribariá le pormèir de faire baujar son mantèl au voiajaire seriá 'spiat coma le mai fòrt.,LIMSI_fr-oc_noc_issoire,parallel,1,0.443773090839386,0.13043478260869565,0.4854368932038835,0.23699421965317918,0.13930348258706468,0.21875,LIMSI_fr-oc_noc,issoire
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","Alòr, le solelh a començat a brilhar e, au bot d'un moment, le voiajur, recaufat, a ostat son capòt.",LIMSI_fr-oc_lan_tuchan,parallel,1,0.45447349548339844,0.0,0.5357142857142857,0.3770491803278688,0.2624113475177305,0.25,LIMSI_fr-oc_lan,tuchan
"Que dans les universités de Finlande, la minorité suédoise peut suivre la moitié des cours en finlandais, et l'autre en suédois ?","Chì, in l’università di Finlanda, a minurità svedese pò seguità a metà di i corsi in finlandese è l’altra in svedese ?",parcolab_feltin-20220308_tr__fr-co,parallel,1,0.937711238861084,0.0,0.4578313253012048,0.18620689655172415,0.09497206703910614,0.21428571428571427,parcolab_feltin-20220308_tr_,co
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Se metèron d'acòrdi que lo prumièr qu'arribariá a far,LIMSI_fr-oc_lan_caussade,semi-parallel,1,0.5359182357788086,0.6086956521739131,0.3263157894736842,0.14184397163120568,0.06289308176100629,0.20833333333333334,LIMSI_fr-oc_lan,caussade
"""Dans la majorité des Etats du monde, une large reconnaissance du plurilinguisme est la règle"", résume Philippe Blanchet.","Àlli hàn s Racht, gejje jedi Diskriminìerùng gschìtzt ze ware, wie dìe Erklärùng verletze tat, ùn gejje jedi Provozìerùng, wie zü so-n-ere Diskriminìerùng fìehre tat.",parcolab_feltin-20230207_tr__fr-oc,non-parallel,0,0.37319105863571167,0.28,0.2265625,0.02403846153846154,0.0,0.0625,parcolab_feltin-20230207_tr_,oc
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","Alara, lo solelh a començat a brilhar, e al bot d'un moment, lo passejaire, rescaufat, quitèt son mantèl.",LIMSI_fr-oc_lan_sainte-genevieve,parallel,1,0.5204026699066162,0.05263157894736842,0.46236559139784944,0.26811594202898553,0.17834394904458598,0.24,LIMSI_fr-oc_lan,sainte
"Un homme avait deux fils. Dont le plus jeune dit à son père : mon père, donnez moi ce qui doit me revenir de votre bien. Et le père leur fit le partage de son bien. Peu de jours après, le plus jeune de ces deux fils, ayant amassé tout ce qu’il avait, s'en alla dans un pays étranger fort éloigné, où il dissipa tout son bien en excés et en débauches. Après qu’il eut tout dépensé, il survint une grande famine dans ce pays-là, et il commença à tomber en nécessité. Il s’en alla donc, et s’attacha au service d’un des habitants du pays, qui l'envoya dans sa maison des champs pour y garder les pourceaux. Et là il eût été bien aise de remplir son ventre des cosses que les pourceaux mangeaient; mais personne ne lui en donnait. Enfin, étant rentré en lui-même, il dit : Combien y a-t-il, chez mon père, de serviteurs à gages qui ont plus de qu’il ne leur en faut; et moi je meurs ici de faim ! Il faut que je me lève et que j'aille trouver mon père, et que je lui dise : mon père, j'ai pêché contre le ciel et contre vous; et je ne suis plus digne d'être appelé votre fils; traitez-moi comme l’un des serviteurs qui sont à vos gages. Il se leva donc et vint trouver son père , et lorsqu'il était encore bien loin, son père l'aperçut et en fut touché de compassion ; et, courant à lui, il se jeta à son cou et le baisa ; et son fils lui dit : mon père, j'ai péché contre le ciel et contre vous ; et je ne suis plus digne d'être appelé votre fils. Alors le père dit à ses serviteurs : apportez promptement la plus belle robe et l'en revêtez ; et mettez-lui un anneau au doigt et des souliers aux pieds ; amenez aussi le veau gras, et le tuez ; mangeons et faisons bonne chère : parce que mon fils que voici étail mort, et il est ressuscité ; il était perdu, et il est retrouvé. Ils commencèrent donc à faire festin. Cependant son fils ainé, qui était dans les champs, revint ; et, lorsqu’il fut proche de la maison, il entendit les concerts et le bruit de ceux qui dansaient. Il appela donc un des serviteurs, et lui demanda ce que c'était. Le serviteur lui répondit : c’est que votre frère est revenu ; et votre père a tué le veau gras, parce qu’il le revoit en santé. Ce qui l'ayant mis en colère, il ne voulait point entrer mais son père étant sorti pour l'en prier, il lui fit cette réponse : Voilà déjà tant d’années que je vous sers, et je ne vous ai jamais désobéi en rien de ce que vous m'avez commandé; et cependant vous ne m’avez jamais donné un chevreau, pour me réjouir avec mes amis ; mais aussitôt que votre autre fils, qui a mangé son bien avec des femmes perdues, est revenu, vous avez tué pour lui le veau gras. Alors le père lui dit: mon fils, vous êtes toujours avec moi, et tout ce que j'ai est à vous; mais il fallait faire festin et nous réjouir, parce que votre frère était mort, et il est ressuscité ; il était perdu, et il a été retrouvé.","Dànn het d'Sònne ànfànge schine, ùn nòch ere Zit het der Mànn wie èndlich wàrm het g'het, siner Màndel üsgezöje.",filsprod_fr-oc_Herault2,non-parallel,0,0.21685421466827393,0.9645390070921985,0.2127659574468085,0.04791929382093316,0.014767932489451477,0.02030456852791878,filsprod_fr-oc,Herault2
"Nul ne sera soumis à la torture, ni à des peines ou traitements cruels, inhumains ou dégradants.","E jeder Mensch het s Racht, ìwweràl àls rachtsfahich ànerkannt ze ware.",parcolab_universal_tr__fr-co,non-parallel,0,0.08250107616186142,0.29411764705882354,0.18947368421052632,0.02112676056338028,0.0,0.0,parcolab_universal_tr_,co
"Considérant que la reconnaissance de la dignité inhérente à tous les membres de la famille humaine et de leurs droits égaux et inaliénables constitue le fondement de la liberté, de la justice et de la paix dans le monde,","Cunsidarendu ch'ellu ci voli à ricunnoscia a dignità propria di tutti i membri di a famiglia umana è i so diritti pari ed inalienabili par ch'elli sianu fundati a libertà, a ghjustizia è a paci ind'u mondu,",parcolab_universal_tr__fr-co,parallel,1,0.7586652636528015,0.05128205128205128,0.4125874125874126,0.16356877323420074,0.08928571428571429,0.18604651162790697,parcolab_universal_tr_,co
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",Coma 'quò,LIMSI_fr-oc_noc_issoire,semi-parallel,1,0.12917500734329224,0.8666666666666667,0.07142857142857142,0.014084507042253521,0.0,0.07142857142857142,LIMSI_fr-oc_noc,issoire
Article 7,2.,parcolab_universal_tr__fr-oc,non-parallel,0,0.5243366956710815,0.5,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
"Bien qu’on l’ignore souvent en France, la protection des droits linguistiques est bel et bien un droit de l’Homme.",Obwohl mr s oft in Frànkrich vergisst,parcolab_feltin-20230207_tr__fr-gsw,semi-parallel,1,0.1872742772102356,0.631578947368421,0.1368421052631579,0.031746031746031744,0.022222222222222223,0.0,parcolab_feltin-20230207_tr_,gsw
"Il est donc sans doute nécessaire de rappeler que le respect des droits linguistiques des minorités est tout simplement un droit de l'Homme, reconnu comme tel par les conventions internationales.","Un' pò essa nimu arristatu, incarciaratu o esiliatu di modu tirannicu.",parcolab_feltin-20220308_tr__fr-co,non-parallel,0,0.17095805704593658,0.6333333333333333,0.25,0.02926829268292683,0.00425531914893617,0.05714285714285714,parcolab_feltin-20220308_tr_,co
"Toute personne, en tant que membre de la société, a droit à la sécurité sociale; elle est fondée à obtenir la satisfaction des droits économiques, sociaux et culturels indispensables à sa dignité et au libre développement de sa personnalité, grâce à l'effort national et à la coopération internationale, compte tenu de l'organisation et des ressources de chaque pays.","E jeder Mensch het, àls Mìtglìed vùn de Gsellschàft, s Racht ùff Soziàlversìcherùng. E jeder Mensch derf verlànge ùn drùff kùmme, sini wìrtschàftliche, soziàle ùn kültürelle Rachte ze genìeße. Die sìnn notwandi, fer wìrdi ze lawe ùn sini Parsenlichkeit ze entwìckle. Dìs àlles gelìngt dùrich nàtionàli Ànstrangùnge ùn ìnternàtionàli Zsàmmeàrweit, wo mr äu ùff d’Orgànisàtion ùn d’Mìttel vùn jedem Lànd àcht.",parcolab_universal_tr__fr-gsw,parallel,1,0.13961347937583923,0.04918032786885246,0.38461538461538464,0.15283842794759825,0.06440677966101695,0.07692307692307693,parcolab_universal_tr_,gsw
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",En fasent iquen,LIMSI_fr-oc_noc_soleymieux,semi-parallel,1,0.057919859886169434,0.8,0.08333333333333333,0.01282051282051282,0.0,0.0,LIMSI_fr-oc_noc,soleymieux
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Alara, la cisampa se metèt a bufar, a bufar de tota sa fòrça, mès dau mai bofava, dau mai lo viatjaire sarrava son mantèu contra eu e a la fin, la bisa renoncièt de l'i faire quitar.",LIMSI_fr-oc_lan_montpellier,parallel,1,0.5173185467720032,0.0,0.5233644859813084,0.25961538461538464,0.17509727626459143,0.2972972972972973,LIMSI_fr-oc_lan,montpellier
"Nul ne peut être arbitrairement privé de sa nationalité, ni du droit de changer de nationalité.","Ieu soi pas digne ara d’èstre apelat vòstre filh, tractatz-me donc coma un de vòstres domestiques.",parcolab_universal_tr__fr-gsw,non-parallel,0,0.18141508102416992,0.0,0.23,0.060810810810810814,0.024844720496894408,0.08,parcolab_universal_tr_,gsw
Il ne restait plus qu’Élisa à recevoir l’ordre de la reine.,Demorava pas a Elisa qu’a,parcolab_boccace_tr__fr-oc,semi-parallel,1,0.3907804489135742,0.5454545454545454,0.23636363636363636,0.10144927536231885,0.05555555555555555,0.06666666666666667,parcolab_boccace_tr_,oc
2.,"Mas el respondèt a son pèra : I a longtemps que vos servissi sens vos avure jamai desobeit, malgré aquò, m’avètz pas jamai donat solament un cabrit per me divertir ambe mos amics.",parcolab_universal_tr__fr-oc,non-parallel,0,0.16571779549121857,0.9696969696969697,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Alavetz, la bisa s'es butada a bufar de tota sa fòrça, mas mai bufava, mai le viatjaire sarrava son mantèl al torn d'el, e a la fin, la cisampa a renonciat a le li far quitar.",LIMSI_fr-oc_lan_foix,parallel,1,0.5371236801147461,0.02702702702702703,0.514018691588785,0.25980392156862747,0.18503937007874016,0.24390243902439024,LIMSI_fr-oc_lan,foix
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","La cisampa e lo solelh s'atissavan, cadun afortissent qu'èra lo mai fòrt, quand vegèron un viatjaire que s'avançava, tot emmantelat.",LIMSI_fr-oc_lan_montpellier,parallel,1,0.4662523865699768,0.23076923076923078,0.39166666666666666,0.16666666666666666,0.10043668122270742,0.13513513513513514,LIMSI_fr-oc_lan,montpellier
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Alòr,LIMSI_fr-oc_noc_sainte-sigolene,semi-parallel,1,0.13896742463111877,0.9473684210526315,0.04411764705882353,0.022988505747126436,0.010869565217391304,0.0,LIMSI_fr-oc_noc,sainte
"• Conseil de L’Europe, Convention européenne de sauvegarde des droits de l’Homme et des libertés fondamentales, article 14 :""La jouissance des droits et libertés reconnus dans la présente Convention doit être assurée, sans distinction aucune, fondée notamment sur le sexe, la race, la couleur, la langue, la religion, les opinions politiques ou toutes autres opinions, l’origine nationale ou sociale, l’appartenance à une minorité nationale, la fortune, la naissance ou toute autre situation » (article ratifié par la France).","• Cunsigliu di l’Europa, Cunvenzione europea di salvezza di i diritti di l’Omu è di e libertà fundamentale, articulu 14 : « u gudimentu di i diritti è libertà ricunnisciutu in la prisente Cunvenzione deve esse assicuratu, senza distinzione alcuna, fundata frà l’altru nant’à u sessu, a razza, u culore, a lingua, a religione, l’opinioni pulitiche o tutt’altra upinione, l’urigine naziunale o suciale, l’attenenza à una minurità naziunale, a ricchezza a nascita o tutt’altra situazione » (articulu ratificatu da a Francia).",parcolab_feltin-20230207_tr__fr-co,parallel,1,0.8208608031272888,0.037037037037037035,0.5497382198952879,0.24050632911392406,0.12703101920236337,0.1839080459770115,parcolab_feltin-20230207_tr_,co
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Alora,LIMSI_fr-oc_noc_marie,semi-parallel,1,0.13014617562294006,0.9473684210526315,0.043478260869565216,0.022727272727272728,0.010752688172043012,0.0,LIMSI_fr-oc_noc,marie
Une majorité de Français souhaitent désormais sauver les langues de France.,Una magiurità di Francesi vuleria,parcolab_feltin-20220308_tr__fr-co,semi-parallel,1,0.5647731423377991,0.5454545454545454,0.2542372881355932,0.08433734939759036,0.0449438202247191,0.25,parcolab_feltin-20220308_tr_,co
Les observations de l’institution internationale au gouvernement français ne doivent cependant pas donner trop d’espoir aux amoureux de la diversité culturelle.,1.,parcolab_feltin-20230207_tr__fr-gsw,non-parallel,0,0.032793909311294556,0.9523809523809523,0.0,0.0,0.0,0.0,parcolab_feltin-20230207_tr_,gsw
"De plus, il ne sera fait aucune distinction fondée sur le statut politique, juridique ou international du pays ou du territoire dont une personne est ressortissante, que ce pays ou territoire soit indépendant, sous tutelle, non autonome ou soumis à une limitation quelconque de souveraineté.","Ogni parsona incausata par un dilittu si cunsidareghja ch'ella hè nucenti fin ch'ella ùn hè stata purtata a prova ch'ella hè culpevuli, sicondu a leggi è ind'un prucessu publicu, duva ella avarà avutu tutti i guaranzii chì ci voli par difenda si.",parcolab_universal_tr__fr-co,non-parallel,0,0.17160853743553162,0.06666666666666667,0.389937106918239,0.10256410256410256,0.020134228187919462,0.0625,parcolab_universal_tr_,co
"Mais la suite de ce beau raisonnement est évidente : si nous n'y prenons garde et ne jugeons les langues qu'à l'aune de ""l'utilité"", nous finirons tous par parler anglais.",3.,parcolab_feltin-20211123_tr__fr-co,non-parallel,0,0.24546077847480774,0.9666666666666667,0.0,0.0,0.0,0.0,parcolab_feltin-20211123_tr_,co
2.,2.,parcolab_universal_tr__fr-oc,parallel,1,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","La bisa e lo solelh se charpinhavan, chascun asseürava qu'èra lo mai fòrt, es adonc que veguèran un viatjaor que s'avançava, pleiat dins son mantèl.",LIMSI_fr-oc_noc_mirabel,parallel,1,0.5730078816413879,0.038461538461538464,0.5,0.23979591836734693,0.1308016877637131,0.21052631578947367,LIMSI_fr-oc_noc,mirabel
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","La bisa e le solelh se disputavon, chascun 'fortissant que z-èra le mai fòrt, quand veguèron un voiajaire que s'avançava, envolopat dins son mantèl.",LIMSI_fr-oc_noc_laboule,parallel,1,0.546518862247467,0.07692307692307693,0.5486725663716814,0.2925531914893617,0.21171171171171171,0.25,LIMSI_fr-oc_noc,laboule
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","La cisampa e le solelh se carcanhavan, cadun assegurant qu'èra lo mai fòrt, quand an vist un viatjaire que se fasiá ençà, estropat dins son mantèl.",LIMSI_fr-oc_lan_foix,parallel,1,0.5171863436698914,0.0,0.43089430894308944,0.2048780487804878,0.14285714285714285,0.20512820512820512,LIMSI_fr-oc_lan,foix
"En attestent de nombreux textes internationaux – à commencer par l’article 2 de la Déclaration universelle du même nom : ""Chacun peut se prévaloir de tous les droits et de toutes les libertés proclamés dans la présente Déclaration, sans distinction aucune, notamment de race, de couleur, de sexe, de langue, de religion, d’opinion politique ou de toute autre opinion, d’origine nationale ou sociale, de fortune, de naissance ou de toute autre situation."" Mais il en est bien d’autres, à valeur contraignante, et notamment ceux-ci :",Articulu 16,parcolab_feltin-20230207_tr__fr-oc,non-parallel,0,0.3265548050403595,0.9764705882352941,0.044585987261146494,0.009345794392523364,0.005025125628140704,0.0,parcolab_feltin-20230207_tr_,oc
- Créer un ministère spécifique chargé des langues de France de telle sorte qu'un membre du gouvernement s'occupe véritablement de ce dossier et soit tenu de rendre des comptes.,"- Creà un ministeru specificu incaricatu di e Lingue di Francia, di manera chì un membru di u guvernu s’incarichessi da veru di stu cartulare è sia ubligatu à rende conti.",parcolab_feltin-20220308_tr__fr-co,parallel,1,0.6455756425857544,0.06451612903225806,0.5,0.20353982300884957,0.10144927536231885,0.15384615384615385,parcolab_feltin-20220308_tr_,co
29.,29.,parcolab_filsprodigue_tr__fr-co,semi-parallel,1,1.0,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,co
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Alòrs,LIMSI_fr-oc_noc_montrollet,semi-parallel,1,0.1546250879764557,0.9473684210526315,0.058823529411764705,0.034482758620689655,0.021739130434782608,0.06666666666666667,LIMSI_fr-oc_noc,montrollet
"« Je dis donc qu’au temps du premier roi de Chypre, après la conquête de la Terre-Sainte par Godefroi de Bouillon, il advint qu’une gente dame de Gascogne alla en pèlerinage au Saint-Sépulcre.",". Parlà una lingua, ghjova à esse sè stessu.",parcolab_boccace_tr__fr-oc,non-parallel,0,0.24974516034126282,0.7272727272727273,0.13445378151260504,0.01639344262295082,0.0,0.029411764705882353,parcolab_boccace_tr_,oc
"Elle doit favoriser la compréhension, la tolérance et l'amitié entre toutes les nations et tous les groupes raciaux ou religieux, ainsi que le développement des activités des Nations Unies pour le maintien de la paix.","Adoncas la bisa s'es botada a bofar de tota sa fòrça mès mai bofava, mai lo viatjaire sarrava son mantèlh alh torn de lhi e a la fin la bisa renoncèt a lhi lo far garar.",parcolab_universal_tr__fr-co,non-parallel,0,0.0,0.027777777777777776,0.3284671532846715,0.07575757575757576,0.021406727828746176,0.061224489795918366,parcolab_universal_tr_,co
La maternité et l'enfance ont droit à une aide et à une assistance spéciales.,Mueter ùn Kìnd hàn s,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.059164922684431076,0.6428571428571429,0.11475409836065574,0.02631578947368421,0.0,0.06666666666666667,parcolab_universal_tr_,gsw
"Cependant son fils aîné, qui était dans les champs, revint ; et, lorsqu'il fut proche de la maison, il entendit les concerts et le bruit de ceux qui dansaient.","Lu figliuolu grandi ch'era in campagna, quandu riturnava, ch'era vicinu a la so casa à intesu chi sunavani e ballavani.",parcolab_filsprodigue_tr__fr-co,parallel,1,0.5041515827178955,0.3103448275862069,0.2796610169491525,0.06403940886699508,0.004201680672268907,0.02564102564102564,parcolab_filsprodigue_tr_,co
Tous sont égaux devant la loi et ont droit sans distinction à une égale protection de la loi.,"Coma aquò, la bise deguèc reconéisser que lo solèu èra lo mai fòrt dels dos.",parcolab_universal_tr__fr-co,non-parallel,0,0.11101134866476059,0.16666666666666666,0.22727272727272727,0.06666666666666667,0.013513513513513514,0.07692307692307693,parcolab_universal_tr_,co
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Ogni parsona incausata par un dilittu si cunsidareghja ch'ella hè nucenti fin ch'ella ùn hè stata purtata a prova ch'ella hè culpevuli, sicondu a leggi è ind'un prucessu publicu, duva ella avarà avutu tutti i guaranzii chì ci voli par difenda si.",LIMSI_fr-oc_lan_sainte-croix,non-parallel,0,0.31908297538757324,0.11904761904761904,0.2684563758389262,0.05862068965517241,0.014164305949008499,0.09615384615384616,LIMSI_fr-oc_lan,sainte
"Un homme avait deux fils. Dont le plus jeune dit à son père : mon père, donnez moi ce qui doit me revenir de votre bien. Et le père leur fit le partage de son bien. Peu de jours après, le plus jeune de ces deux fils, ayant amassé tout ce qu’il avait, s'en alla dans un pays étranger fort éloigné, où il dissipa tout son bien en excés et en débauches. Après qu’il eut tout dépensé, il survint une grande famine dans ce pays-là, et il commença à tomber en nécessité. Il s’en alla donc, et s’attacha au service d’un des habitants du pays, qui l'envoya dans sa maison des champs pour y garder les pourceaux. Et là il eût été bien aise de remplir son ventre des cosses que les pourceaux mangeaient; mais personne ne lui en donnait. Enfin, étant rentré en lui-même, il dit : Combien y a-t-il, chez mon père, de serviteurs à gages qui ont plus de qu’il ne leur en faut; et moi je meurs ici de faim ! Il faut que je me lève et que j'aille trouver mon père, et que je lui dise : mon père, j'ai pêché contre le ciel et contre vous; et je ne suis plus digne d'être appelé votre fils; traitez-moi comme l’un des serviteurs qui sont à vos gages. Il se leva donc et vint trouver son père , et lorsqu'il était encore bien loin, son père l'aperçut et en fut touché de compassion ; et, courant à lui, il se jeta à son cou et le baisa ; et son fils lui dit : mon père, j'ai péché contre le ciel et contre vous ; et je ne suis plus digne d'être appelé votre fils. Alors le père dit à ses serviteurs : apportez promptement la plus belle robe et l'en revêtez ; et mettez-lui un anneau au doigt et des souliers aux pieds ; amenez aussi le veau gras, et le tuez ; mangeons et faisons bonne chère : parce que mon fils que voici étail mort, et il est ressuscité ; il était perdu, et il est retrouvé. Ils commencèrent donc à faire festin. Cependant son fils ainé, qui était dans les champs, revint ; et, lorsqu’il fut proche de la maison, il entendit les concerts et le bruit de ceux qui dansaient. Il appela donc un des serviteurs, et lui demanda ce que c'était. Le serviteur lui répondit : c’est que votre frère est revenu ; et votre père a tué le veau gras, parce qu’il le revoit en santé. Ce qui l'ayant mis en colère, il ne voulait point entrer mais son père étant sorti pour l'en prier, il lui fit cette réponse : Voilà déjà tant d’années que je vous sers, et je ne vous ai jamais désobéi en rien de ce que vous m'avez commandé; et cependant vous ne m’avez jamais donné un chevreau, pour me réjouir avec mes amis ; mais aussitôt que votre autre fils, qui a mangé son bien avec des femmes perdues, est revenu, vous avez tué pour lui le veau gras. Alors le père lui dit: mon fils, vous êtes toujours avec moi, et tout ce que j'ai est à vous; mais il fallait faire festin et nous réjouir, parce que votre frère était mort, et il est ressuscité ; il était perdu, et il a été retrouvé.",A'i mammi è à i zitelli li ci voli un aiutu è una assistenza particulari.,filsprod_fr-oc_Drome2,non-parallel,0,0.31112509965896606,0.973404255319149,0.2026431718061674,0.038510911424903725,0.006392045454545455,0.02631578947368421,filsprod_fr-oc,Drome2
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,"Son tombats d'acòrdi que aquel qu'arribariá lo premièr a far quitar lo mantèl al passejaire, seriá agachat coma lo pus fòrt.",LIMSI_fr-oc_lan_sainte-genevieve,parallel,1,0.5254709124565125,0.08695652173913043,0.5142857142857142,0.25287356321839083,0.15920398009950248,0.25806451612903225,LIMSI_fr-oc_lan,sainte
"De plus, il ne sera fait aucune distinction fondée sur le statut politique, juridique ou international du pays ou du territoire dont une personne est ressortissante, que ce pays ou territoire soit indépendant, sous tutelle, non autonome ou soumis à une limitation quelconque de souveraineté.",1.,parcolab_universal_tr__fr-co,non-parallel,0,0.07830388844013214,0.9777777777777777,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
